Date,spClose,nsdqClose,dxyClose,Open,High,Low,Close,Adj Close,Volume,BTC / USD Denominated Closing Price,BTC / Free Float MVRV (Free Float Market Cap / Realized Market Cap),BTC / MVRV (Market Cap / Realized Market Cap),BTC / BTC Denominated Price,BTC / Free Float Market Cap (USD),BTC / Realized Market Cap (USD),BTC / Daily Inflation Rate,BTC / All Time Miner Revenue (USD),BTC / Total Fees (USD),BTC / Miner Supply (USD),BTC / Exchange Deposits (USD),BTC / Exchange Withdrawals (USD),BTC / Annual Inflation Rate
2016-11-14,2164.199951171875,5218.39990234375,100.11000061035156,701.9970092773438,706.2839965820312,699.8079833984375,705.02099609375,705.02099609375,62993000,705.643584161309,1.50373369,1.80858594,1.0,9379470918.028658,6237454802.504789,0.013448606781407,2004748042.8570359,56697.01375274122,1343798092.6994112,30083604.027127985,29005006.86592032,4.90874147521355
2016-11-15,2180.389892578125,5275.6201171875,100.19000244140625,705.7940063476562,715.718017578125,705.260009765625,711.6190185546875,711.6190185546875,72038496,712.3471528346,1.51601786,1.82341234,1.0,9469460905.459757,6246272657.06953,0.0121960859658855,2006195148.7725108,58028.96744749299,1357153219.1063128,33937075.1279234,35886839.728123255,4.45157137754821
2016-11-16,2176.93994140625,5294.580078125,100.41000366210938,711.1669921875,747.614990234375,709.0390014648438,744.197998046875,744.197998046875,141294000,742.050117592051,1.57370423,1.89261677,1.0,9866562178.577229,6269642008.89369,0.013366999533986,2007840555.011927,59274.113063216566,1413373917.8570771,61340343.73072637,54294784.79402203,4.87895482990489
2016-11-17,2187.1201171875,5333.97021484375,100.88999938964844,744.8759765625,755.64501953125,739.510986328125,740.9769897460938,740.9769897460938,108579000,735.318080537697,1.55641868,1.87204522,1.0,9777132735.875809,6281814034.743201,0.0124274198794914,2009367102.9051461,65103.208150679755,1400713128.708585,52563920.59255416,46733248.643292546,4.53600825601437
2016-11-18,2181.89990234375,5321.509765625,101.20999908447266,740.7050170898438,752.8820190429688,736.8900146484375,751.5850219726562,751.5850219726562,87363104,749.57872729398,1.5834438,1.90458043,1.0,9967746629.32702,6294979729.2765465,0.0115663233184674,2010816275.962099,62452.41145902739,1427648747.9484036,37141287.7242043,38756920.13568383,4.2217080112406
2016-11-19,,,,751.8330078125,756.2369995117188,744.4669799804688,751.6160278320312,751.6160278320312,110608000,751.213819403858,1.58560845,1.90689799,1.0,9992097281.664898,6301743191.789015,0.0110961869288655,2012203940.2453296,54259.75378883754,1431303621.7183402,24556573.8158044,30109381.677783135,4.05010822903589
2016-11-20,,,,751.8790283203125,755.47998046875,717.9439697265625,731.0260009765625,731.0260009765625,154116000,730.350813617767,1.54123203,1.85356329,1.0,9715388109.822514,6303650516.963613,0.0100011963289658,2013426809.3417003,54307.794582380215,1391476402.5386941,25139200.98547861,25793816.72764739,3.65043666007253
2016-11-21,2198.179931640625,5368.85986328125,101.05000305175781,731.2650146484375,741.7219848632812,730.510009765625,739.2479858398438,739.2479858398438,60802400,736.506983927528,1.55234444,1.86694042,1.0,9798276635.712166,6311921756.007047,0.0108594947241513,2014776707.264649,70217.03837460668,1402902034.1415818,37008687.87954669,41383548.91561432,3.96371557431524
2016-11-22,2202.93994140625,5386.35009765625,101.04000091552734,739.6430053710938,753.8699951171875,736.5269775390625,751.3469848632812,751.3469848632812,129906000,747.997677966102,1.5737045,1.89259128,1.0,9952387119.414225,6324177834.593882,0.0104677695608196,2016104741.3721352,75137.99689292228,1424733847.0157924,38714766.00331067,34995919.049373664,3.82073588969917
2016-11-23,2204.719970703125,5380.68017578125,101.69999694824219,751.7410278320312,752.25,738.9240112304688,744.593994140625,744.593994140625,76543800,741.240317942724,1.55462249,1.86965336,1.0,9863553667.582224,6344661628.344231,0.0114819809333331,2017548934.2409167,82163.78456182592,1410987808.1619937,38552641.41986911,33285436.848923825,4.1909230406666
2016-11-24,,,,744.6199951171875,746.8319702148438,733.489990234375,740.2890014648438,740.2890014648438,85919296,737.35497597896,1.54232642,1.85483303,1.0,9813265945.751806,6362638832.513531,0.0126520107045248,2019140692.8239522,98614.75667822716,1404212794.058524,37951505.93855841,35396220.076920025,4.61798390715155
2016-11-25,2213.35009765625,5398.919921875,101.48999786376953,740.4420166015625,741.6489868164062,734.5910034179688,741.6489868164062,741.6489868164062,67807600,739.685200175336,1.54608092,1.85929274,1.0,9845740985.642101,6368192542.099582,0.011869613344973,2020649149.7670734,103055.06278826036,1408837211.0629213,32973412.666920923,36189799.85155751,4.33240887091516
2016-11-26,,,,741.510986328125,742.2139892578125,729.625,735.3820190429688,735.3820190429688,54962700,734.652925891292,1.53440603,1.84525241,1.0,9779927636.648752,6373754714.539593,0.0119462756009434,2022126903.7980413,72730.31020087286,1399947229.7835531,24721848.14109824,24432666.53160877,4.36039059434435
2016-11-27,,,,735.43701171875,739.0180053710938,731.0850219726562,732.0349731445312,732.0349731445312,52601800,727.741115838691,1.51908736,1.82681448,1.0,9689089272.73998,6378230475.728312,0.0112422894740292,2023497668.671378,60830.86482693701,1386618293.2577078,19093757.556719072,21169907.116760124,4.10343565802065
2016-11-28,2201.719970703125,5368.81005859375,101.33000183105469,732.4840087890625,738.0059814453125,732.4840087890625,735.81298828125,735.81298828125,61888600,730.082483752192,1.5222691,1.83082068,1.0,9720551275.553482,6385566946.100969,0.012802079425456,2025073730.8591821,79393.0961122562,1390741307.5819125,28496458.400966994,38050356.24465559,4.67275899029145
2016-11-29,2204.659912109375,5379.919921875,100.93000030517578,736.3289794921875,737.4710083007812,734.5590209960938,735.60400390625,735.60400390625,68511104,731.646435710111,1.52438179,1.83343351,1.0,9742125090.831505,6390869502.725947,0.0116298048459011,2026510359.6095529,73937.26386074582,1394044551.805316,31433925.439775802,30967955.31582447,4.24487876875389
2016-11-30,2198.81005859375,5323.68017578125,101.5,736.2839965820312,747.9290161132812,736.2650146484375,745.6909790039062,745.6909790039062,84070800,742.20445131502,1.54405767,1.85741761,1.0,9882105815.093006,6400088554.49173,0.0110822098854281,2027901309.5376654,73537.0270283284,1413958281.1910927,30193538.801908188,31223407.356490973,4.04500660818127
2016-12-01,2191.080078125,5251.10986328125,101.04000091552734,746.0460205078125,758.2750244140625,746.0460205078125,756.7739868164062,756.7739868164062,80461904,753.674910111046,1.56497242,1.88258493,1.0,10035930316.177069,6412848052.242397,0.011393086639696,2029355915.8512464,79149.60262849447,1436045331.8589497,40194861.71368999,38002094.79067029,4.15847662348906
2016-12-02,2191.949951171875,5255.64990234375,100.7699966430664,757.5449829101562,781.2960205078125,757.5449829101562,777.9439697265625,777.9439697265625,127605000,772.302382729398,1.59936541,1.92399804,1.0,10284907234.981491,6430617514.481083,0.0111577370298222,2030828531.352627,92124.99225201494,1471779754.2946818,52244625.59481545,54943559.51560193,4.07257401588509
2016-12-03,,,,778.2479858398438,778.2479858398438,764.8560180664062,771.155029296875,771.155029296875,69547296,766.110468147283,1.57428161,1.89395129,1.0,10203125371.78388,6481131006.415487,0.0134186940339288,2032552524.3583405,76855.49919697328,1460331767.7003534,26678353.81087545,30427366.15647354,4.897823322384
2016-12-04,,,,771.6380004882812,773.8720092773438,768.1610107421875,773.8720092773438,773.8720092773438,60557900,766.380139099942,1.5736368,1.89327742,1.0,10207346068.032867,6486468852.087328,0.011544985101567,2034041560.891567,71233.27589167132,1458608016.713048,15438067.958726935,15533225.956289891,4.21391956207195
2016-12-05,2204.7099609375,5308.89013671875,100.13999938964844,773.3939819335938,773.468017578125,751.7130126953125,758.7000122070312,758.7000122070312,106363000,752.670726241964,1.54410804,1.85781173,1.0,10025611072.13059,6492817070.811961,0.0118556060053839,2035552796.9626546,81161.69122798195,1432924742.687683,41809985.40096899,44055751.26891841,4.32729619196511
2016-12-06,2212.22998046875,5333.0,100.48999786376953,758.719970703125,765.6220092773438,758.719970703125,764.2239990234375,764.2239990234375,116218000,759.117325774401,1.5558388,1.87197007,1.0,10112423559.594727,6499660228.467871,0.0116982425406303,2037065971.1328368,89829.1843554169,1445510260.0319457,38319220.537950546,34548323.69486881,4.26985852733007
2016-12-07,2241.35009765625,5393.759765625,100.2300033569336,764.2109985351562,771.5430297851562,759.75,768.1320190429688,768.1320190429688,96426096,764.987650087668,1.56580222,1.88398255,1.0,10191873700.60613,6509042806.938183,0.0135681201585464,2038811499.8803802,81680.60860263437,1456516394.6551416,38809201.746580146,38885423.9502549,4.95236385786943
2016-12-08,2246.18994140625,5417.35986328125,101.06999969482422,768.0759887695312,774.697998046875,765.9459838867188,770.8099975585938,770.8099975585938,80111904,767.659224634717,1.56852546,1.88724567,1.0,10228792142.817408,6521278994.763234,0.0122410006191638,2040392823.0559847,74791.94725894995,1461757328.3682585,34549906.01302526,36015799.20008662,4.46796522599477
2016-12-09,2259.530029296875,5444.5,101.56999969482422,769.9439697265625,774.5280151367188,769.6489868164062,772.7940063476562,772.7940063476562,68705296,771.902321098773,1.57565326,1.89591358,1.0,10285914659.741287,6528031841.372634,0.0105245933821156,2041769305.5502915,73897.32745266735,1469637880.8639126,35364871.17194151,42027331.708269976,3.84147658447221
2016-12-10,,,,773.0230102539062,777.0919799804688,772.9099731445312,774.6500244140625,774.6500244140625,53843100,775.474561309176,1.5801769,1.90150182,1.0,10333790774.500683,6539641730.380325,0.0102896546503479,2043114761.240963,65922.66451127942,1475841905.9282517,21416877.609252397,18006333.22872261,3.75572394737698
2016-12-11,,,,774.7520141601562,774.7979736328125,765.4119873046875,769.7310180664062,769.7310180664062,57313400,770.496150496786,1.56894449,1.8880226,1.0,10268743598.80079,6545001228.832455,0.0145748861721074,2044974341.6715631,58545.678814001316,1467397226.4214969,16574410.541560378,16709780.380036918,5.31983345281921
2016-12-12,2256.9599609375,5412.5400390625,100.95999908447266,770.0399780273438,781.9219970703125,770.0399780273438,780.0869750976562,780.0869750976562,76571000,778.506599064874,1.58276287,1.90486371,1.0,10375606539.045849,6555376506.049941,0.0121572504043399,2046565689.863409,73260.32366934154,1483362921.6340077,31545839.124961987,37567183.471333355,4.43739639758405
2016-12-13,2271.719970703125,5463.830078125,101.02999877929688,780.64697265625,788.4600219726562,777.9619750976562,780.5560302734375,780.5560302734375,81645600,778.930694564582,1.58146201,1.90337593,1.0,10382274245.784155,6564984929.200441,0.0138698104525091,2048375924.3940833,77113.735268092,1483750685.8987591,30708465.568813685,34299328.177766,5.06248081516581
2016-12-14,2253.280029296875,5436.669921875,102.0,780.0050048828125,782.0339965820312,776.8389892578125,781.4810180664062,781.4810180664062,75979000,776.963961484512,1.57555011,1.89626794,1.0,10357141701.520815,6573666965.918112,0.0108297464372321,2049800426.8518302,74527.57466766548,1479974770.8468776,28067076.233846832,29639241.17460335,3.9528574495897
2016-12-15,2262.030029296875,5456.85009765625,103.12999725341797,780.0700073242188,781.4349975585938,777.802001953125,778.0880126953125,778.0880126953125,81580096,776.176781998831,1.57147158,1.89136263,1.0,10347653329.187452,6584690062.883677,0.00989382532411251,2051109652.8075407,77045.31428724542,1478517580.0305977,37616237.624736264,36693153.74146519,3.61124624330107
2016-12-16,2258.070068359375,5437.16015625,102.94999694824219,778.9630126953125,785.031982421875,778.9630126953125,784.906982421875,784.906982421875,83608200,782.230215897136,1.58182311,1.90373524,1.0,10429907278.099466,6593598991.621189,0.0103601766987516,2052487209.6538012,77099.11233164188,1489687581.0296295,34923347.32287905,37472740.53616003,3.78146449504433
2016-12-17,,,,785.166015625,792.5089721679688,784.864013671875,790.8289794921875,790.8289794921875,78989800,789.60293220339,1.59477214,1.91920336,1.0,10530029827.95009,6602842848.098238,0.0112157753409291,2053971637.1143186,63142.18255137919,1503091303.4076371,23686453.14849488,22829767.653062914,4.09375799943913
2016-12-18,,,,791.0079956054688,794.7369995117188,788.0260009765625,790.530029296875,790.530029296875,60524400,790.632966526008,1.59451284,1.91892195,1.0,10544755750.285538,6613151993.128913,0.0109809074189665,2055429507.4499862,64379.73216550395,1505369501.0090566,19471715.312005997,21337855.122874547,4.00803120792277
2016-12-19,2262.530029296875,5457.43994140625,103.13999938964844,790.6920166015625,793.6110229492188,790.3200073242188,792.7139892578125,792.7139892578125,74886400,790.279031677382,1.59225108,1.91635095,1.0,10540444590.416752,6619838244.216794,0.0117583124375347,2057003833.3995612,82674.27728402439,1504049801.1461449,29790607.052510735,31422987.085571036,4.29178403970016
2016-12-20,2270.760009765625,5483.93994140625,103.29000091552734,792.2470092773438,801.3369750976562,791.4970092773438,800.8759765625,800.8759765625,99629296,799.777520748101,1.60821637,1.93543766,1.0,10668985273.66625,6634048431.931363,0.0107448527505861,2058464505.7430859,81056.12023429095,1521758789.442282,35778575.2502762,41227749.74753675,3.92187125396392
2016-12-21,2265.179931640625,5471.43017578125,103.0199966430664,800.6439819335938,834.281005859375,799.405029296875,834.281005859375,834.281005859375,155576000,828.4836792519,1.65867783,1.99546268,1.0,11057190223.466005,6666267563.701503,0.0123784065995278,2060205717.6176016,94600.56200274987,1576491537.720122,46673171.07964583,49690481.11690546,4.51811840882764
2016-12-22,2260.9599609375,5447.419921875,103.08999633789062,834.1799926757812,875.781982421875,834.1489868164062,864.5399780273438,864.5399780273438,200027008,858.50143395675,1.71052315,2.05790608,1.0,11458838010.753405,6699025389.268941,0.0123768745397038,2062003498.8724892,91509.65489864314,1632371329.3323233,54739949.9425476,57344981.569376655,4.5175592069919
2016-12-23,2263.7900390625,5462.68994140625,103.01000213623047,864.8880004882812,925.1170043945312,864.677001953125,921.9840087890624,921.9840087890624,275564000,915.562438340152,1.80996895,2.17751843,1.0,12222070466.740297,6752640969.500852,0.0118305809000108,2063834739.5527387,91672.04740324983,1740141350.2072663,83976994.80695067,82226531.55099829,4.31816202850395
2016-12-24,,,,922.1799926757812,923.47900390625,886.3350219726562,898.822021484375,898.822021484375,137727008,891.155272063121,1.75927285,2.11635351,1.0,11898499767.241156,6763305516.035675,0.0106619524703455,2065434601.3175304,73758.361383532,1694278018.3740158,40337137.69127874,38824200.82387753,3.89161265167612
2016-12-25,,,,899.6519775390625,899.6519775390625,862.4240112304688,896.1829833984375,896.1829833984375,143664992,896.003279310345,1.76545117,2.12388831,1.0,11964188259.845846,6776844607.673819,0.0128393889361195,2067337973.6180818,55365.536973864866,1703444878.27166,35975170.32220492,37701175.0374266,4.68637696168363
2016-12-26,,,,896.905029296875,913.1840209960938,896.8980102539062,907.6099853515624,907.6099853515624,123771000,903.201246639392,1.77529325,2.13574409,1.0,12061546779.670147,6794115143.692913,0.0110484351188913,2069022780.4456458,81624.6147790431,1717145831.9615674,36104488.597830795,35343430.09576383,4.03267881839532
2016-12-27,2268.8798828125,5487.43994140625,103.0199966430664,908.35400390625,940.0479736328124,904.2550048828124,933.197998046875,933.197998046875,167308000,925.950810461719,1.81342195,2.18144466,1.0,12367812222.810022,6820151382.173843,0.0121362443915557,2070919347.1736844,90962.64763827834,1759562608.7475917,47047467.036793336,51221832.41727983,4.42972920291783
2016-12-28,2249.919921875,5438.56005859375,103.26000213623047,934.8309936523438,975.9210205078124,934.8309936523438,975.9210205078124,975.9210205078124,236630000,979.960973991818,1.90553141,2.2923126,1.0,13090515693.282656,6869745412.454901,0.0127569882837511,2073030559.1129084,102291.9425409768,1861121091.621119,62360078.62673738,63279516.92491505,4.65630072356914
2016-12-29,2249.260009765625,5432.08984375,102.68000030517578,975.125,979.39697265625,954.5029907226562,973.4970092773438,973.4970092773438,199320000,973.462559438925,1.88359074,2.26582772,1.0,13005746588.809408,6904762451.7415285,0.0116666158307709,2074960681.3602176,104879.948361343,1849202428.3796601,50629596.68407715,49079520.79015407,4.25831477823137
2016-12-30,2238.830078125,5383.1201171875,102.38999938964844,972.5349731445312,972.5349731445312,934.8330078125,961.2379760742188,961.2379760742188,187474000,961.182658153127,1.85391723,2.23030531,1.0,12842256836.52722,6927092884.77317,0.0122095669856324,2076942952.0405133,95949.7136703116,1825966846.8862922,56700495.185594365,51473875.99031498,4.45649194975583
2016-12-31,,,,960.6270141601562,963.7429809570312,947.2360229492188,963.7429809570312,963.7429809570312,99135104,968.970597019287,1.86561984,2.2443903,1.0,12947763352.751017,6940193869.030517,0.0115083309332282,2078813985.5637481,78437.91874906259,1839907256.1392653,32382736.00932877,26484590.377896648,4.20054079062829
2017-01-01,,,,963.6580200195312,1003.0800170898438,958.698974609375,998.3250122070312,998.3250122070312,147775008,997.257357977791,1.91343475,2.30193946,1.0,13327204815.655912,6965068886.161469,0.0121289315874271,2080826376.2504606,67738.83865590388,1895604854.4664152,30705296.933649536,24015665.10394902,4.42706002941089
2017-01-02,,,,998.6170043945312,1031.3900146484375,996.7020263671876,1021.75,1021.75,222184992,1017.07788609001,1.94116783,2.33524167,1.0,13594123676.885998,7003064569.680052,0.0123606522257052,2082958799.8308752,110981.28181068672,1933661343.2955787,46883529.94102974,41424638.800476305,4.5116380623824
2017-01-03,2257.830078125,5429.080078125,103.20999908447266,1021.5999755859376,1044.0799560546875,1021.5999755859376,1043.8399658203125,1043.8399658203125,185168000,1032.60905318527,1.95978862,2.35770988,1.0,13803077037.44669,7043145830.72798,0.0127477267287041,2085202078.4462533,126430.05634843024,1961810268.4974272,66268890.33281485,54266922.02853472,4.652920255977
2017-01-04,2270.75,5477.0,102.69999694824219,1044.4000244140625,1159.4200439453125,1044.4000244140625,1154.72998046875,1154.72998046875,344945984,1134.49644535359,2.12615262,2.55770131,1.0,15167727286.17389,7133884540.224976,0.011891282083327,2087587695.4314742,215892.53348239686,2153788597.6921773,107366255.90263419,83374203.94648197,4.34031796041435
2017-01-05,2269.0,5487.93994140625,101.5199966430664,1156.72998046875,1191.0999755859375,910.4169921875,1013.3800048828124,1013.3800048828124,510199008,1000.49812893045,1.85954327,2.23704042,1.0,13377308797.673605,7193867991.632406,0.0108797278966474,2089455638.7922661,117071.63516368072,1898405886.922604,106307980.81302626,112648332.30726123,3.9711006822763
2017-01-06,2276.97998046875,5521.06005859375,102.22000122070312,1014.239990234375,1046.81005859375,883.9439697265625,902.2009887695312,902.2009887695312,351876000,892.463955639977,1.66391344,2.00164999,1.0,11934593339.636074,7172604674.168685,0.0125101218538761,2091364074.1034822,112351.60049082334,1693135309.4972062,65117706.12462282,81950005.79405348,4.56619447666479
2017-01-07,,,,903.4869995117188,908.5850219726562,823.5560302734375,908.5850219726562,908.5850219726562,279550016,903.453283635301,1.68328084,2.0252978,1.0,12080761355.434826,7176913740.851754,0.010721811893266,2093018735.6692865,96204.6515333051,1714638165.2572653,58611887.63793943,51182711.07974039,3.91346134104209
2017-01-08,,,,908.1749877929688,942.7239990234376,887.2490234375,911.198974609375,911.198974609375,158715008,912.484997077732,1.69803753,2.04304794,1.0,12203143594.54278,7186615940.35479,0.0129732630028336,2095005790.3448756,82242.24418936191,1732176540.8023624,36934146.26221154,37209054.84768022,4.73524099603427
2017-01-09,2268.89990234375,5531.81982421875,101.93000030517578,913.2440185546876,913.6859741210938,879.8070068359375,902.8280029296876,902.8280029296876,141876992,903.508666803039,1.67918725,2.02053011,1.0,12083403190.936926,7195983174.767329,0.0105639364198985,2096636304.176114,94549.09767344914,1714757443.958086,40755149.928890005,42700350.11177981,3.85583679326296
2017-01-10,2268.89990234375,5551.81982421875,102.01000213623047,902.4400024414062,914.8729858398438,901.0599975585938,907.6790161132812,907.6790161132812,115808000,906.498947399182,1.68280316,2.02492109,1.0,12124661749.97847,7205038629.058601,0.0124266160942139,2098556811.6744604,107509.60354802947,1721189908.8463132,50115179.12467895,56832958.00056152,4.53571487438806
2017-01-11,2275.320068359375,5563.64990234375,101.77999877929688,908.114990234375,919.447998046875,762.7650146484375,777.7570190429688,777.7570190429688,310928992,788.314655990649,1.46970985,1.76845775,1.0,10545452829.68855,7175193703.361245,0.0118815397624827,2100153146.0986907,88682.64464835086,1494906325.0843203,85392647.24061184,79766875.10543711,4.3367620133062
2017-01-12,2270.43994140625,5547.490234375,101.3499984741211,775.177978515625,826.2459716796875,755.7559814453125,804.833984375,804.833984375,222326000,807.109833547633,1.50490471,1.81077416,1.0,10798515927.021978,7175547969.812518,0.0133552412296831,2101971280.0319526,82847.79113457823,1531001346.1295419,61275893.53366589,66404012.16090622,4.87466304883435
2017-01-13,2274.639892578125,5574.1201171875,101.18000030517578,803.7369995117188,829.0009765625,780.0029907226562,823.9840087890625,823.9840087890625,168968000,826.746927410871,1.54045789,1.85366729,1.0,11061854391.905302,7180887220.525995,0.0116456563293708,2103603373.6252825,81943.10443467506,1568136869.2112715,38224267.06508078,49532788.0426087,4.25066456022035
2017-01-14,,,,825.1420288085938,835.0850219726562,812.4559936523438,818.4119873046875,818.4119873046875,93063296,820.045157276447,1.52820687,1.83889611,1.0,10973824620.944296,7180850196.246419,0.0133519029532677,2105438474.7928123,72004.07938547443,1555963670.905734,24352812.47676373,30112048.67629646,4.87344457794273
2017-01-15,,,,818.1420288085938,823.3070068359375,812.8709716796875,821.7979736328125,821.7979736328125,71013600,824.547065166569,1.53599237,1.84823542,1.0,11035672653.723877,7184718393.906767,0.0129620858650148,2107225278.7056909,65561.91434319336,1564863385.767689,22800444.426793627,22410089.272934034,4.73116134073042
2017-01-16,,,,821.7830200195312,834.530029296875,820.27099609375,831.5339965820312,831.5339965820312,82755200,830.838035067212,1.54707093,1.86155157,1.0,11121415753.601976,7188691586.442282,0.0131156000110747,2109068767.8548028,88343.8000324746,1577151722.2085721,30403229.464363944,35754758.434326164,4.78719400404227
2017-01-17,2267.889892578125,5538.72998046875,100.33000183105469,830.9459838867188,910.5609741210938,830.7960205078125,907.93798828125,907.93798828125,155095008,906.026828112215,1.68111622,2.0228738,1.0,12129190351.132841,7214962404.875583,0.0122604185409831,2110955634.132036,97463.29171158839,1719386446.6123862,45352553.20750279,46304532.852548994,4.47505276745882
2017-01-18,2271.889892578125,5555.64990234375,100.93000030517578,909.3729858398438,917.4990234375,858.3040161132812,886.6179809570312,886.6179809570312,225676992,881.259815371128,1.63415349,1.96641888,1.0,11798672041.742043,7220051300.838902,0.0116382832013828,2112703779.3562589,95783.07040216046,1673014601.474075,41423953.54382877,50586120.29181418,4.24797336850472
2017-01-19,2263.68994140625,5540.080078125,101.1500015258789,888.3350219726562,904.614013671875,884.3380126953125,899.072998046875,899.072998046875,105625000,902.263869959088,1.67027788,2.01003826,1.0,12080612395.835901,7232696154.109456,0.0134985861494505,2114768799.5460055,102596.27258554849,1713088319.7079213,39967867.46731582,40401334.72931861,4.92698394454941
2017-01-20,2271.31005859375,5555.330078125,100.73999786376953,898.1719970703125,899.3980102539062,887.0079956054688,895.0260009765625,895.0260009765625,86728400,895.174516189363,1.65579142,1.99263298,1.0,11987280686.515402,7239607927.089782,0.0146601078666303,2116976537.6900957,92888.34959284273,1700281676.2330008,45318861.25748823,50768414.289790474,5.35093937132008
2017-01-21,,,,895.5490112304688,927.3670043945312,895.5349731445312,921.7890014648438,921.7890014648438,111158000,924.46825949737,1.70697591,2.05421871,1.0,12381359604.13031,7253388586.396181,0.0140376033806451,2119154435.2486362,86288.12142774728,1756370277.8660517,27206183.36346735,25035746.460933086,5.12372523393547
2017-01-22,,,,922.2050170898438,937.5250244140624,897.5640258789062,924.6729736328124,924.6729736328124,116573000,922.467077381648,1.70044382,2.04635127,1.0,12356264631.991167,7266493910.128779,0.0134928918151898,2121242333.3552785,81532.21333729883,1753175432.4509969,25813545.682779968,27598023.355061468,4.92490551254429
2017-01-23,2265.199951171875,5552.93994140625,100.16000366210938,925.4990234375,928.2659912109376,916.7379760742188,921.0120239257812,921.0120239257812,73588600,919.115744126242,1.69187021,2.03609568,1.0,12312316235.304535,7277340884.016592,0.0107001139789273,2122929720.3773735,101912.36347728566,1746650940.4367833,34288540.73088849,34080032.34581849,3.90554160230847
2017-01-24,2280.070068359375,5600.9599609375,100.3499984741211,910.677001953125,924.14501953125,892.2860107421875,892.68701171875,892.68701171875,111349000,887.743193804792,1.63240731,1.96451725,1.0,11893533526.06776,7285885990.668332,0.0115516870460276,2124710793.0872986,127651.0114638461,1686628079.0885763,34721376.583475165,34316034.60753574,4.21636577180006
2017-01-25,2298.3701171875,5656.33984375,100.02999877929688,891.9240112304688,903.2520141601562,891.68701171875,901.5419921875,901.5419921875,120831000,895.690033255406,1.64418226,1.97868447,1.0,12001407608.602772,7299317071.358078,0.0115503527854356,2126499388.713488,120372.93925135952,1702351158.3557985,32209206.853591435,45241710.57266513,4.21587876668399
2017-01-26,2296.679931640625,5655.18017578125,100.37999725341797,902.39501953125,919.3259887695312,902.2239990234376,917.5859985351562,917.5859985351562,131958000,916.6674685564,1.67930175,2.02100235,1.0,12283636393.046425,7314728500.095469,0.0120140241215853,2128387201.708786,111769.77496995988,1742369052.6349645,30534092.337355293,33581807.26956569,4.38511880437865
2017-01-27,2294.68994140625,5660.77978515625,100.52999877929688,918.3590087890624,923.2230224609376,915.8460083007812,919.75,919.75,125594000,920.454463471654,1.684328,2.02710253,1.0,12335697061.977673,7323809285.254843,0.0131749355992314,2130449632.586661,106465.14299773893,1750406998.3497434,32051588.280801628,28097194.06001553,4.80885149371947
2017-01-28,,,,919.8109741210938,923.9110107421876,919.8109741210938,921.5900268554688,921.5900268554688,68979600,922.774948568089,1.68723735,2.03067894,1.0,12367795688.129343,7330205017.46128,0.0117785549111574,2132315151.3525367,112246.36359615145,1754503987.5920987,18772556.911077872,17179737.59679638,4.29917254257246
2017-01-29,,,,922.0670166015624,923.4180297851562,919.1480102539062,919.4959716796876,919.4959716796876,60851700,915.63202314436,1.67053611,2.00928142,1.0,12281569214.098284,7351872936.311759,0.0129392378482832,2134335408.2155886,108875.01473793217,1739753678.9519033,15683485.407357238,17300931.428883526,4.72282181462336
2017-01-30,2280.89990234375,5613.7099609375,100.43000030517578,920.1510009765624,923.0479736328124,919.4739990234376,920.3820190429688,920.3820190429688,78227296,920.313260783168,1.67712205,2.01726706,1.0,12345343862.156471,7361028893.318304,0.0111559424372899,2136119039.7717485,127067.68675022665,1748304007.4606082,23234281.20488519,23201868.95877762,4.07191898961082
2017-01-31,2278.8701171875,5614.7900390625,99.51000213623047,920.958984375,972.0189819335938,920.958984375,970.4030151367188,970.4030151367188,164582000,968.499105669199,1.76026668,2.11732767,1.0,12992856519.492432,7381186416.771692,0.01123215250555,2138013630.6156063,139186.21483262925,1840428928.9542012,34740503.95842115,31483292.361105107,4.09973566452574
2017-02-01,2279.550048828125,5642.64990234375,99.63999938964844,970.9409790039062,989.114013671875,970.7420043945312,989.0230102539062,989.0230102539062,150110000,987.532590414962,1.79013118,2.1532295,1.0,13250296128.143625,7401857626.134955,0.014870707471496,2140536268.271965,152559.43936299218,1876786802.6507835,41701689.99869987,40501208.79876514,5.42780822709604
2017-02-02,2280.85009765625,5636.2001953125,99.8499984741211,990.0009765625,1013.52001953125,983.2210083007812,1011.7999877929688,1011.7999877929688,145820992,1007.7043659848,1.82095394,2.19051199,1.0,13521313585.367208,7425401191.518037,0.012158422969757,2142660245.334217,146357.2440070503,1915531854.3403091,34074477.27832202,31555896.639475584,4.43782438396131
2017-02-03,2297.419921875,5666.77001953125,99.87000274658203,1011.4600219726562,1033.8699951171875,1008.7899780273438,1029.9100341796875,1029.9100341796875,201278000,1015.30203945061,1.82789675,2.19895326,1.0,13624276494.115269,7453526289.94956,0.0115375541884246,2144713697.955852,162452.57315832397,1930133382.456685,45551169.534269005,47420676.63984116,4.21120727877497
2017-02-04,,,,1031.3299560546875,1045.9000244140625,1015.1599731445312,1042.9000244140625,1042.9000244140625,155064000,1033.78597299825,1.85691814,2.23392412,1.0,13873496416.202589,7471248254.415165,0.0111491447675972,2146717062.4444194,142549.73717078837,1964661235.1826203,29841769.737251412,36703764.14722002,4.06943784017299
